timestamp,signal,frequency,gain
2022-07-05 13:25:56.467151,False,0,100
2022-07-05 13:26:09.961118,False,0,0
2022-07-05 13:26:10.419912,False,0,0
2022-07-05 13:26:10.852102,False,0,0
2022-07-05 13:26:11.269196,False,0,0
2022-07-05 13:26:11.705108,False,0,0
2022-07-05 13:26:12.126796,False,0,0
2022-07-05 13:26:12.546468,False,0,0
2022-07-05 13:26:12.965473,False,0,0
2022-07-05 13:26:13.403342,False,0,0
2022-07-05 13:26:13.837695,False,0,0
2022-07-05 13:26:14.258054,False,0,0
2022-07-05 13:26:14.675782,False,0,0
2022-07-05 13:26:15.097772,False,0,0
2022-07-05 13:26:15.519783,False,0,0
2022-07-05 13:26:15.953743,False,0,0
2022-07-05 13:26:16.374881,False,0,0
2022-07-05 13:26:16.813760,False,0,0
2022-07-05 13:26:17.249837,False,0,0
2022-07-05 13:26:17.670756,False,0,0
2022-07-05 13:26:18.115788,False,0,0
2022-07-05 13:26:18.568837,False,0,0
2022-07-05 13:26:18.988137,False,0,0
2022-07-05 13:26:19.412768,False,0,0
2022-07-05 13:26:19.844721,False,0,0
2022-07-05 13:26:20.267326,False,0,0
2022-07-05 13:26:20.688099,False,0,0
2022-07-05 13:26:21.125780,False,0,0
2022-07-05 13:26:21.557714,False,0,0
